global_step;wh6zievy-escape-room-v4_noboxes - rollout/ep_len_mean;ggsmin6d-escape-room-v4_orirew-hallway01 - rollout/ep_len_mean;yek7ws5j-escape-room-v4_ori06 - rollout/ep_len_mean;afhgtkn0-escape-room-v4_morestagnationpenalty - rollout/ep_len_mean;mpvfa69w-escape-room-v4_x - rollout/ep_len_mean;4s4w8dq1-escape-room-v4_lessterminalreward - rollout/ep_len_mean
5799936;97.23999786376953;103.44000244140625;103.54000091552734;104.6500015258789;105.19000244140625;101.62999725341797
5801984;97.61000061035156;104.80000305175781;100.1500015258789;102.5999984741211;103.62000274658203;102.79000091552734
5804032;96.79000091552734;104.93000030517578;100.52999877929688;104.62999725341797;103;104.76000213623047
5806080;97.4800033569336;104.05000305175781;102.66000366210938;103.62999725341797;103.55999755859375;106.62000274658203
5808128;97.9000015258789;102.7699966430664;103.69999694824219;102.95999908447266;102.45999908447266;108.52999877929688
5810176;98.0199966430664;101.98999786376953;103.13999938964844;103.05999755859375;101.77999877929688;110.91000366210938
5812224;96.83000183105469;100.91000366210938;102.1500015258789;104.87999725341797;106.66999816894531;114.26000213623047
5814272;98.75;100.86000061035156;102.97000122070312;102.7699966430664;107.93000030517578;118.8499984741211
5816320;99.12000274658203;100.94000244140625;103.94999694824219;102.45999908447266;108.31999969482422;120.30999755859375
5818368;97.73999786376953;102.58000183105469;103.41999816894531;103.61000061035156;110.08999633789062;118.72000122070312
5820416;98.19999694824219;103.33999633789062;103.08999633789062;105.08999633789062;108.6500015258789;115.9000015258789
5822464;97.97000122070312;103.33999633789062;104.55000305175781;102.81999969482422;106.5199966430664;111.13999938964844
5824512;97.44000244140625;106.27999877929688;102.77999877929688;102.23999786376953;105.0199966430664;105.80999755859375
5826560;98.29000091552734;103.93000030517578;104.02999877929688;104.37000274658203;104.76000213623047;105.66000366210938
5828608;98.58000183105469;102.20999908447266;104.51000213623047;104.0199966430664;107.94000244140625;106.81999969482422
5830656;97.66999816894531;106.66000366210938;105.66000366210938;102.55000305175781;108.08000183105469;106.61000061035156
5832704;97.94000244140625;109.76000213623047;104.55999755859375;103.9800033569336;106.68000030517578;106.86000061035156
5834752;96.6500015258789;106.69999694824219;105.08000183105469;104.0199966430664;109.72000122070312;108.11000061035156
5836800;96.33999633789062;108.36000061035156;104.12000274658203;103.98999786376953;109.25;105.19000244140625
5838848;97.79000091552734;109.62000274658203;105.6500015258789;104.73999786376953;104.69999694824219;104.72000122070312
5840896;97.27999877929688;105;106.81999969482422;105.61000061035156;104.41999816894531;104.69000244140625
5842944;96.55999755859375;106.33999633789062;107.62999725341797;109.45999908447266;104.11000061035156;104.13999938964844
5844992;97.63999938964844;106.38999938964844;107.19999694824219;109.48999786376953;104.22000122070312;104.12000274658203
5847040;96.62999725341797;109.51000213623047;109.69000244140625;105.47000122070312;108.05000305175781;103.38999938964844
5849088;95.93000030517578;110.19999694824219;110.5199966430664;109.12000274658203;107.37000274658203;104.30999755859375
5851136;95.16999816894531;109.43000030517578;108.56999969482422;108.69000244140625;106.86000061035156;106.2300033569336
5853184;94.6500015258789;106.9800033569336;105.87999725341797;107.93000030517578;111.25;108.41000366210938
5855232;94.44000244140625;105.4000015258789;106.18000030517578;108.36000061035156;112.29000091552734;108.41999816894531
5857280;97.87000274658203;103.62999725341797;104.4800033569336;109.52999877929688;107.75;106.02999877929688
5859328;98.80000305175781;106.26000213623047;104.73999786376953;110.79000091552734;108.54000091552734;104.06999969482422
5861376;99.95999908447266;106.37999725341797;104.56999969482422;108.94999694824219;109.44000244140625;102.12000274658203
5863424;100.30999755859375;105.63999938964844;103.66999816894531;104.6500015258789;105.5;101.05000305175781
5865472;96.29000091552734;109.23999786376953;104.77999877929688;102.19000244140625;102.30999755859375;102.41000366210938
5867520;96.80000305175781;107.76000213623047;105.38999938964844;102.63999938964844;100.95999908447266;102.16000366210938
5869568;95.9800033569336;105.7300033569336;104.87999725341797;100.95999908447266;102.2699966430664;104.43000030517578
5871616;97.05999755859375;105.33999633789062;106.31999969482422;102.55000305175781;101.75;104.62999725341797
5873664;97.86000061035156;104.94999694824219;110.13999938964844;102.79000091552734;101.5199966430664;103.98999786376953
5875712;97.58999633789062;105.33000183105469;110.62000274658203;102.72000122070312;101.51000213623047;103.41999816894531
5877760;97.44999694824219;103.98999786376953;109.75;105.1500015258789;103.0999984741211;104.1500015258789
5879808;99.16999816894531;106.87000274658203;107.43000030517578;104.77999877929688;101.61000061035156;101.86000061035156
5881856;98.05999755859375;105.44000244140625;107.2300033569336;106.44999694824219;101.47000122070312;103.8499984741211
5883904;97.38999938964844;105.97000122070312;104.06999969482422;107.11000061035156;101.95999908447266;104.61000061035156
5885952;98.70999908447266;106.80999755859375;106.23999786376953;106.68000030517578;102.0999984741211;103.98999786376953
5888000;98.31999969482422;109.05999755859375;106.44000244140625;103.75;105.33999633789062;102.86000061035156
5890048;96.05000305175781;105.22000122070312;107.3499984741211;103.91000366210938;104.87000274658203;101.58999633789062
5892096;96.75;105.58000183105469;105.31999969482422;102.22000122070312;104.27999877929688;101.70999908447266
5894144;96.48999786376953;105.81999969482422;102.70999908447266;100.66999816894531;104.94999694824219;102.02999877929688
5896192;94.36000061035156;107.61000061035156;102.33999633789062;100.04000091552734;104.43000030517578;102.16999816894531
5898240;96.12999725341797;105.4000015258789;104.66999816894531;100.70999908447266;104.44999694824219;103.16999816894531
5900288;101.37999725341797;109.33999633789062;106.43000030517578;103.94000244140625;105.13999938964844;104.22000122070312
5902336;101.61000061035156;108.5;107.29000091552734;103.16000366210938;104.4000015258789;104.44999694824219
5904384;100.8499984741211;111.23999786376953;107.36000061035156;104.73999786376953;100.95999908447266;104.25
5906432;102.58000183105469;109.37000274658203;109.27999877929688;105.52999877929688;101.13999938964844;104.18000030517578
5908480;102.1500015258789;105.37000274658203;107.11000061035156;106.66999816894531;103.91000366210938;103.4000015258789
5910528;96.75;106.37999725341797;104.87000274658203;104.69999694824219;104.22000122070312;104.72000122070312
5912576;104.51000213623047;111.5999984741211;108.47000122070312;105.30000305175781;105.58999633789062;104.01000213623047
5914624;105.1500015258789;111.63999938964844;108.75;104.77999877929688;106.18000030517578;106.05000305175781
5916672;104.23999786376953;112.75;108.9800033569336;103.93000030517578;107.12999725341797;105.7300033569336
5918720;104.25;116.77999877929688;110.25;101.02999877929688;103.4000015258789;105.48999786376953
5920768;105.01000213623047;117.45999908447266;111.19000244140625;101.47000122070312;105.05000305175781;102.62999725341797
5922816;97.33999633789062;108.66000366210938;108.41999816894531;99.80999755859375;104.91999816894531;106.86000061035156
5924864;97.81999969482422;109.1500015258789;107.38999938964844;99.86000061035156;104.9800033569336;111.41999816894531
5926912;97.5999984741211;107.68000030517578;105.80999755859375;102.08000183105469;106.41000366210938;113.16999816894531
5928960;98.3499984741211;103.5999984741211;107.61000061035156;104.79000091552734;106.5999984741211;114.08000183105469
5931008;96.4000015258789;105.22000122070312;105.87999725341797;107.72000122070312;107.08000183105469;116.31999969482422
5933056;95.5999984741211;104.0999984741211;106.33000183105469;107.63999938964844;105.69999694824219;117.77999877929688
5935104;95.91000366210938;103.0999984741211;107.0999984741211;109.19999694824219;104.81999969482422;115.05000305175781
5937152;96.98999786376953;104.05000305175781;107.86000061035156;108.81999969482422;106.91000366210938;109.8499984741211
5939200;96;103.95999908447266;106.55000305175781;108.01000213623047;105.41999816894531;113.06999969482422
5941248;98.75;102.26000213623047;108.58000183105469;105.88999938964844;102.56999969482422;110.20999908447266
5943296;99.80999755859375;102.91000366210938;105.81999969482422;104.6500015258789;103.33000183105469;107.48999786376953
5945344;99.29000091552734;105.69000244140625;105.62999725341797;103.88999938964844;105.47000122070312;107.05999755859375
5947392;98.9000015258789;106.73999786376953;104.27999877929688;102.05000305175781;105.66999816894531;106.76000213623047
5949440;99.66999816894531;108.55999755859375;104.22000122070312;100.70999908447266;105.38999938964844;101.4000015258789
5951488;98.55999755859375;111.18000030517578;103.30000305175781;101.95999908447266;105.5;101.83000183105469
5953536;97.8499984741211;110.45999908447266;107.08000183105469;101.72000122070312;104.87999725341797;102.76000213623047
5955584;97.7699966430664;109.22000122070312;108.75;104.4000015258789;104.16999816894531;103.69999694824219
5957632;97.70999908447266;107.47000122070312;109.54000091552734;105.0999984741211;102.98999786376953;102.19000244140625
5959680;97.0199966430664;110.7699966430664;108.37000274658203;106;103.61000061035156;101.58999633789062
5961728;96.68000030517578;110.56999969482422;109.47000122070312;105.27999877929688;103.41999816894531;101.47000122070312
5963776;95.91000366210938;111.0199966430664;107.91999816894531;105.16999816894531;104.37999725341797;102.37000274658203
5965824;96.4000015258789;111.30000305175781;108.69000244140625;105.06999969482422;102.95999908447266;101.9800033569336
5967872;96.56999969482422;110;109.45999908447266;105.55000305175781;103.0199966430664;104.04000091552734
5969920;97.18000030517578;104.55000305175781;110.58999633789062;107.69000244140625;104.87000274658203;105.80000305175781
5971968;97.48999786376953;103.52999877929688;110.91000366210938;104.77999877929688;106.0999984741211;106.16000366210938
5974016;98.38999938964844;102.80000305175781;108;108.08000183105469;106.62999725341797;105.36000061035156
5976064;97.11000061035156;104.8499984741211;106.5199966430664;109.8499984741211;107.16000366210938;106.72000122070312
5978112;96.56999969482422;105.19999694824219;102.75;108.58999633789062;108.66999816894531;107.05000305175781
5980160;96.33999633789062;105.95999908447266;102.83999633789062;109.1500015258789;108.88999938964844;105.83000183105469
5982208;97.58999633789062;107.33000183105469;103.4000015258789;106.44000244140625;107.4000015258789;105.7300033569336
5984256;99.12999725341797;106.98999786376953;105.31999969482422;103.91999816894531;104.88999938964844;110.43000030517578
5986304;103.73999786376953;103.5199966430664;103.33000183105469;101.33000183105469;102.58000183105469;112.51000213623047
5988352;106.0199966430664;102.5;105.33000183105469;103.5;104.27999877929688;111.9800033569336
5990400;107.56999969482422;106.26000213623047;106.76000213623047;101.3499984741211;104.12999725341797;110.61000061035156
5992448;108.87000274658203;110.31999969482422;107.93000030517578;102.72000122070312;104.87000274658203;110.25
5994496;110.01000213623047;111.93000030517578;108.16999816894531;102.37999725341797;105.0199966430664;105.25
5996544;109.83000183105469;113.94000244140625;109.11000061035156;100.4800033569336;104.1500015258789;104.61000061035156
5998592;110.94000244140625;113.26000213623047;110.01000213623047;98.83000183105469;103.2699966430664;104.16999816894531
6000640;109.1500015258789;114.55999755859375;107.93000030517578;100.95999908447266;107.88999938964844;102.94999694824219
6002688;110.05000305175781;105.9000015258789;105.70999908447266;100.62999725341797;107.6500015258789;101.12000274658203
6004736;108.58999633789062;105.4000015258789;106.6500015258789;104.4000015258789;107.9000015258789;102.37000274658203
6006784;103.31999969482422;104.4000015258789;105.72000122070312;107.88999938964844;113.44999694824219;102.2699966430664
6008832;101;104.54000091552734;105.44000244140625;107.44999694824219;113.02999877929688;102.62000274658203
6010880;99.95999908447266;103.16000366210938;107.3499984741211;107.2300033569336;110.33999633789062;102.9000015258789
6012928;97.80999755859375;103.87999725341797;108.2300033569336;108.37999725341797;108.2699966430664;103.19000244140625
6014976;96.66000366210938;106.62000274658203;108.18000030517578;106.55999755859375;108.4800033569336;103.73999786376953
6017024;100.25;106.48999786376953;107.9000015258789;103.55000305175781;103.33000183105469;103.56999969482422
6019072;100.54000091552734;106.44999694824219;107.19999694824219;102.97000122070312;102.41000366210938;104.73999786376953
6021120;101.01000213623047;107.33000183105469;103.58000183105469;101.43000030517578;100.44000244140625;104.86000061035156
6023168;101.47000122070312;107.69999694824219;103.23999786376953;101.0199966430664;101.26000213623047;106.83999633789062
6025216;98.29000091552734;105.5;104.22000122070312;101.48999786376953;101.0999984741211;106.66000366210938
6027264;98.20999908447266;105.81999969482422;104.22000122070312;101.33000183105469;105.63999938964844;108.58999633789062
6029312;98.51000213623047;109.7300033569336;102.79000091552734;101.72000122070312;108.5999984741211;107.08000183105469
6031360;99.06999969482422;110.04000091552734;101.66000366210938;102.08999633789062;109.83000183105469;108.19000244140625
6033408;98.04000091552734;109.5;100.20999908447266;103.11000061035156;111.27999877929688;107.93000030517578
6035456;97.30000305175781;109.86000061035156;100.55999755859375;106.62000274658203;111.36000061035156;109.16999816894531
6037504;97.08999633789062;108.3499984741211;99.52999877929688;107.41000366210938;108.0999984741211;107.37000274658203
6039552;97.80000305175781;110.1500015258789;99.51000213623047;105.73999786376953;107.68000030517578;105.80999755859375
6041600;99.7699966430664;113.66999816894531;101.9800033569336;107.5;103.88999938964844;105.0999984741211
6043648;99.8499984741211;116.9000015258789;102.87999725341797;107.80999755859375;104.01000213623047;104.63999938964844
6045696;99.69000244140625;116.33999633789062;102.73999786376953;102.52999877929688;104.8499984741211;102.94000244140625
6047744;100.48999786376953;115.87000274658203;106.27999877929688;103.30000305175781;105.52999877929688;102.88999938964844
6049792;98.93000030517578;110.83000183105469;107.12000274658203;105.97000122070312;108.69000244140625;102.69000244140625
6051840;97.02999877929688;109.80999755859375;109.58999633789062;105.36000061035156;108.7699966430664;101.7300033569336
6053888;98.0999984741211;106.44999694824219;108.87999725341797;105.26000213623047;106.94999694824219;102.19000244140625
6055936;97.20999908447266;106.44000244140625;109.69999694824219;107.69999694824219;106.48999786376953;103.01000213623047
6057984;97;106.45999908447266;108.5199966430664;107.04000091552734;105.61000061035156;102.54000091552734
6060032;97.38999938964844;105.83000183105469;108.68000030517578;106.11000061035156;102.44000244140625;103.3499984741211
6062080;97.33999633789062;106.6500015258789;106.58000183105469;105.30999755859375;104.36000061035156;103.87999725341797
6064128;96.79000091552734;104.91000366210938;104.7699966430664;105.66999816894531;105.55000305175781;104.4800033569336
6066176;97.83999633789062;105.98999786376953;104.5;103.11000061035156;109.6500015258789;104.33000183105469
6068224;97.80999755859375;105.9800033569336;104.20999908447266;104.54000091552734;109.88999938964844;106.20999908447266
6070272;97.52999877929688;106.86000061035156;104.80999755859375;104.62000274658203;109.7300033569336;105.44000244140625
6072320;96.83999633789062;105.95999908447266;105.58000183105469;105.51000213623047;108.41000366210938;106.63999938964844
6074368;97.30000305175781;106.37000274658203;107.41000366210938;103.93000030517578;113.68000030517578;109.05000305175781
6076416;96.05999755859375;104.55000305175781;108.37999725341797;103.91999816894531;108.05000305175781;107.8499984741211
6078464;97.5199966430664;104.8499984741211;108.68000030517578;103.98999786376953;107.31999969482422;107.63999938964844
6080512;96.95999908447266;102.87999725341797;107.48999786376953;102.37999725341797;106.51000213623047;107.98999786376953
6082560;98.37999725341797;101.97000122070312;107.72000122070312;103.66999816894531;107.38999938964844;106.26000213623047
6084608;98.36000061035156;102.94999694824219;105.37000274658203;103.30000305175781;102.55999755859375;103.05999755859375
6086656;98.76000213623047;103.33999633789062;104.97000122070312;101.70999908447266;102.22000122070312;104.11000061035156
6088704;96.62999725341797;102.48999786376953;105.44000244140625;100.95999908447266;104.62000274658203;102
6090752;97.16000366210938;103.75;105.9800033569336;100.98999786376953;104.44000244140625;103.66000366210938
6092800;97.25;103.27999877929688;107.12000274658203;105.68000030517578;102.4000015258789;104.11000061035156
6094848;95.69999694824219;101.61000061035156;106.93000030517578;105.69000244140625;101.61000061035156;104.1500015258789
6096896;95.9000015258789;101.58000183105469;108.22000122070312;106.63999938964844;103.3499984741211;103.97000122070312
6098944;100.4000015258789;103.38999938964844;111.66999816894531;105.33999633789062;103.33000183105469;104.62999725341797
6100992;100.93000030517578;102.05999755859375;108.38999938964844;109.52999877929688;102.06999969482422;103.7300033569336
6103040;99.93000030517578;107.52999877929688;107.95999908447266;113.05999755859375;107.2699966430664;105.37999725341797
6105088;101.2699966430664;112.0999984741211;107.04000091552734;107.44999694824219;107.19999694824219;103.73999786376953
6107136;102.2300033569336;111.68000030517578;107.0199966430664;107.94999694824219;105.62000274658203;103.7699966430664
6109184;98.44999694824219;110.77999877929688;104.08999633789062;107.98999786376953;111.62000274658203;105.37000274658203
6111232;99.2300033569336;111.43000030517578;102.9800033569336;105.33000183105469;111.81999969482422;109.5999984741211
6113280;98.9800033569336;113.63999938964844;103.41000366210938;101.04000091552734;107.41000366210938;108.02999877929688
6115328;97.94000244140625;107.8499984741211;104.2699966430664;100.8499984741211;107.72000122070312;107.26000213623047
6117376;98.6500015258789;104.75;105.47000122070312;100.9000015258789;109.11000061035156;108.83999633789062
6119424;98.08999633789062;104.05999755859375;103.54000091552734;101.12999725341797;107.70999908447266;108.12999725341797
6121472;97.5199966430664;106.81999969482422;104.22000122070312;101.4000015258789;108.37999725341797;105.06999969482422
6123520;98.2300033569336;104.26000213623047;103.91000366210938;101.77999877929688;107.19000244140625;104.52999877929688
6125568;98.5199966430664;104.80000305175781;101.3499984741211;104.62999725341797;107.30999755859375;103.54000091552734
6127616;97.12999725341797;103.91000366210938;100.22000122070312;105.70999908447266;105.80999755859375;102.88999938964844
6129664;98.0999984741211;106.06999969482422;101.95999908447266;105.45999908447266;102.1500015258789;101.73999786376953
6131712;97.94999694824219;110.45999908447266;104.06999969482422;105.55000305175781;102.95999908447266;98.41000366210938
6133760;96.37000274658203;109.70999908447266;104.16999816894531;108.44000244140625;104.29000091552734;99.83000183105469
6135808;99.2300033569336;115.4000015258789;106.87000274658203;107.7300033569336;105.4000015258789;100.6500015258789
6137856;100.0999984741211;120.70999908447266;107.16000366210938;107.62999725341797;105.05000305175781;100.4800033569336
6139904;99.19999694824219;123.26000213623047;108.8499984741211;107.12000274658203;104.69999694824219;102.30000305175781
6141952;97.61000061035156;124.55999755859375;106.79000091552734;107.48999786376953;106.3499984741211;104.27999877929688
6144000;100.43000030517578;123.8499984741211;105.94999694824219;104.62999725341797;106.0999984741211;104.30000305175781
6146048;97.31999969482422;118.58000183105469;109.3499984741211;106.83000183105469;105.01000213623047;110.58999633789062
6148096;98.08999633789062;109.33000183105469;108.79000091552734;102.80999755859375;107.13999938964844;120.25
6150144;99.54000091552734;108.19999694824219;107.12999725341797;104.98999786376953;109.41000366210938;127.30000305175781
6152192;101.33999633789062;106.58000183105469;106.19999694824219;107.95999908447266;108.70999908447266;130.1999969482422
6154240;100.5999984741211;103.45999908447266;107.9000015258789;110.20999908447266;108.31999969482422;134.22999572753906
6156288;104.36000061035156;102.63999938964844;103.20999908447266;107.94000244140625;108.54000091552734;135.77999877929688
6158336;104.0199966430664;103.9800033569336;103.25;107.55000305175781;106.83999633789062;128.86000061035156
6160384;102.06999969482422;101.73999786376953;104.16999816894531;107.12000274658203;105.6500015258789;119.93000030517578
6162432;104.37000274658203;102.25;104.47000122070312;108.22000122070312;105.23999786376953;113.08999633789062
6164480;103.25;107.62000274658203;103.62999725341797;106.41000366210938;104.94999694824219;106.52999877929688
6166528;98.31999969482422;112.43000030517578;104.44999694824219;110.1500015258789;102.54000091552734;106.4000015258789
6168576;99.2699966430664;110.98999786376953;103.19999694824219;110.55999755859375;102.36000061035156;104.69000244140625
6170624;100.36000061035156;112.44999694824219;103.63999938964844;109.63999938964844;102.31999969482422;103.37999725341797
6172672;98.87999725341797;113.29000091552734;104.33000183105469;111.26000213623047;101.02999877929688;104.02999877929688
6174720;99.4000015258789;104.88999938964844;105.58999633789062;109.62999725341797;103.4000015258789;105.01000213623047
6176768;98.58000183105469;98.80999755859375;107.13999938964844;106.31999969482422;103.58000183105469;101.9000015258789
6178816;97.41000366210938;100.44000244140625;107.38999938964844;106.11000061035156;103.3499984741211;103.33999633789062
6180864;98.83999633789062;100.06999969482422;105.9000015258789;108.98999786376953;103.58000183105469;104.0199966430664
6182912;98.29000091552734;100.69999694824219;105.01000213623047;104.05999755859375;107.55000305175781;105.56999969482422
6184960;96.94000244140625;102.13999938964844;104.77999877929688;108.55999755859375;108.80000305175781;106.61000061035156
6187008;99.58000183105469;103.80000305175781;103.69999694824219;112.0199966430664;109.18000030517578;106.12000274658203
6189056;99.19000244140625;104.22000122070312;104.70999908447266;111.87000274658203;109.16999816894531;106.18000030517578
6191104;97.37999725341797;103.30999755859375;104.91000366210938;109.9800033569336;108.95999908447266;105.51000213623047
6193152;97.44000244140625;101.61000061035156;105.45999908447266;111.58000183105469;104.9000015258789;104.0199966430664
6195200;97.05000305175781;104.8499984741211;106.22000122070312;107.61000061035156;104.87000274658203;102.86000061035156
6197248;97.0999984741211;108.01000213623047;105.63999938964844;102.19000244140625;103.0199966430664;104.04000091552734
6199296;97.4000015258789;113.47000122070312;104.69999694824219;103.0199966430664;102.29000091552734;103.80000305175781
6201344;97.62999725341797;113.23999786376953;105.1500015258789;100.83999633789062;104.30000305175781;103.83000183105469
6203392;97.81999969482422;112.62999725341797;103.37999725341797;100.18000030517578;105.06999969482422;104.04000091552734
6205440;97.9000015258789;116.51000213623047;102.19999694824219;100.63999938964844;103.80999755859375;104.94000244140625
6207488;97.30999755859375;110.05000305175781;101.0199966430664;101.73999786376953;106.08999633789062;105.0999984741211
6209536;98.05000305175781;103.45999908447266;103.12000274658203;104.44000244140625;106.69999694824219;106.76000213623047
6211584;98.2699966430664;104.7699966430664;105.05999755859375;107.63999938964844;106.30999755859375;107.16999816894531
6213632;99.1500015258789;107.43000030517578;107.91999816894531;109.9000015258789;106.77999877929688;106.44999694824219
6215680;98.98999786376953;105.02999877929688;108.55999755859375;108.7300033569336;104.38999938964844;109.5199966430664
6217728;98.5;107.63999938964844;108.61000061035156;107.23999786376953;102.80000305175781;110.33999633789062
6219776;99.02999877929688;108.33000183105469;108.31999969482422;103.30999755859375;103.75;107.9000015258789
6221824;98.7300033569336;112.66000366210938;105.6500015258789;103.08000183105469;104.58000183105469;108.26000213623047
6223872;99.54000091552734;112.4000015258789;102.48999786376953;102.1500015258789;102.41000366210938;110.4800033569336
6225920;99.91000366210938;111.80999755859375;101.19000244140625;103.63999938964844;104.62000274658203;114.31999969482422
6227968;103.5199966430664;112.70999908447266;104.93000030517578;108;103.13999938964844;111.69999694824219
6230016;104.93000030517578;110.44000244140625;103.76000213623047;111.20999908447266;104.19000244140625;109.7300033569336
6232064;104.23999786376953;107.7300033569336;105.36000061035156;113.22000122070312;103.16000366210938;109.7300033569336
6234112;104.0199966430664;105.20999908447266;105.4800033569336;110.83999633789062;101.88999938964844;107.80999755859375
6236160;103.29000091552734;105.22000122070312;107.41999816894531;107.66000366210938;100.94999694824219;107.30999755859375
6238208;101.4800033569336;106.01000213623047;102.91000366210938;105.56999969482422;101;112.11000061035156
6240256;100.05999755859375;104.41999816894531;101.91000366210938;102.93000030517578;104.11000061035156;116.36000061035156
6242304;101.27999877929688;104.7699966430664;99.19999694824219;102;106.05999755859375;120.45999908447266
6244352;99.66000366210938;107.9000015258789;101.13999938964844;104.16000366210938;108.31999969482422;122.91000366210938
6246400;99.8499984741211;107.44000244140625;102.38999938964844;105.69000244140625;109.06999969482422;123.97000122070312
6248448;98.5199966430664;107.2300033569336;106.47000122070312;103.30999755859375;110.5999984741211;119.62000274658203
6250496;98.16000366210938;108.69999694824219;108.16999816894531;102.56999969482422;106.45999908447266;114.16999816894531
6252544;98.16999816894531;107.80999755859375;108.80999755859375;102.22000122070312;104.58999633789062;110.98999786376953
6254592;98.54000091552734;107.66999816894531;110.20999908447266;99.58000183105469;105.48999786376953;105.33000183105469
6256640;98.45999908447266;104.33000183105469;108.81999969482422;99.68000030517578;104.91999816894531;105.41999816894531
6258688;99.58999633789062;106.27999877929688;105.5199966430664;100.94999694824219;101.95999908447266;103.8499984741211
6260736;99.4000015258789;105.95999908447266;104.91000366210938;102.13999938964844;100.87999725341797;102.08000183105469
6262784;98.16999816894531;106.36000061035156;105.02999877929688;102.81999969482422;102.7699966430664;103.45999908447266
6264832;98.04000091552734;106.66999816894531;101.51000213623047;102.23999786376953;100.52999877929688;104.22000122070312
6266880;98.48999786376953;110.08000183105469;101.5999984741211;102.6500015258789;104.01000213623047;104.62999725341797
6268928;98.13999938964844;115.02999877929688;103.5199966430664;102.91000366210938;103.58999633789062;106.44999694824219
6270976;98.4000015258789;115.2699966430664;104.25;104.9000015258789;108.25;106.87999725341797
6273024;100.19000244140625;113.91000366210938;105.0999984741211;107.63999938964844;108.62000274658203;104.9000015258789
6275072;100.54000091552734;114.3499984741211;106.6500015258789;107.08999633789062;108.3499984741211;104.87000274658203
6277120;100.33999633789062;113.70999908447266;105.62000274658203;111.05000305175781;108.94000244140625;106.06999969482422
6279168;102.52999877929688;109.2300033569336;105.5;109.6500015258789;108.0199966430664;105.69999694824219
6281216;102.76000213623047;107.63999938964844;105.30999755859375;114.06999969482422;103.8499984741211;105.97000122070312
6283264;101.31999969482422;109.73999786376953;108.87000274658203;115.16999816894531;103.58000183105469;107.20999908447266
6285312;100.33000183105469;108.30999755859375;108.97000122070312;112.91999816894531;104.01000213623047;107.30000305175781
6287360;99.83999633789062;104.70999908447266;112.1500015258789;111.94000244140625;103.27999877929688;111.11000061035156
6289408;96.66999816894531;104.5999984741211;110.91000366210938;111.38999938964844;103.62000274658203;111.66999816894531
6291456;95.91999816894531;104.45999908447266;110.94000244140625;106.04000091552734;106.26000213623047;111.66000366210938
6293504;96.48999786376953;102.58999633789062;112.26000213623047;107.80999755859375;106.80999755859375;112.0999984741211
6295552;95.3499984741211;101.91999816894531;108.16999816894531;102.08999633789062;104.91000366210938;111.68000030517578
6297600;96.33999633789062;102.86000061035156;111.36000061035156;101.1500015258789;105.04000091552734;106.04000091552734
6299648;96.69999694824219;105.58999633789062;111.30999755859375;101.61000061035156;104.58000183105469;103.86000061035156
6301696;96.6500015258789;103.56999969482422;111.16000366210938;103.94999694824219;102.8499984741211;108.26000213623047
6303744;97.5;107.19000244140625;108.58000183105469;108.02999877929688;105.62999725341797;107.36000061035156
6305792;97.97000122070312;108.52999877929688;107.5999984741211;107.91999816894531;104.87999725341797;107.87999725341797
6307840;98.3499984741211;109.86000061035156;104.5999984741211;105.36000061035156;104.05999755859375;108.5999984741211
6309888;97.20999908447266;105.58999633789062;104.51000213623047;109.68000030517578;103.72000122070312;109.26000213623047
6311936;97.48999786376953;107.97000122070312;103.23999786376953;108.27999877929688;102.41999816894531;110.98999786376953
6313984;96.31999969482422;104.62999725341797;100.98999786376953;106.0999984741211;103.95999908447266;107.37999725341797
6316032;96.62999725341797;104.41999816894531;100.37000274658203;106.43000030517578;102.23999786376953;108.68000030517578
6318080;96.27999877929688;105.27999877929688;103.22000122070312;106.77999877929688;102.63999938964844;108.44000244140625
6320128;96.66000366210938;107.6500015258789;103.2699966430664;104.86000061035156;103.04000091552734;109.4000015258789
6322176;97.5999984741211;107.33000183105469;103.9800033569336;104.45999908447266;103.98999786376953;107.4000015258789
6324224;97.33000183105469;107.5199966430664;105.33000183105469;103.47000122070312;104.16999816894531;107.55000305175781
6326272;96.94000244140625;107.18000030517578;104.2300033569336;103.62999725341797;107.33999633789062;107.06999969482422
6328320;97.75;114.91999816894531;103.2699966430664;104.77999877929688;107.63999938964844;106.27999877929688
6330368;97.80999755859375;114.36000061035156;105.23999786376953;104.05999755859375;107.77999877929688;104.16999816894531
6332416;96.94000244140625;112.33000183105469;106.19999694824219;106.0199966430664;107.52999877929688;105.22000122070312
6334464;97.7300033569336;110.55999755859375;103.81999969482422;105.70999908447266;109.69999694824219;105.08999633789062
6336512;97.80000305175781;112.02999877929688;104.44000244140625;105.3499984741211;108.2699966430664;106.22000122070312
6338560;97.77999877929688;106.3499984741211;103.9000015258789;105.12999725341797;105.93000030517578;106.19999694824219
6340608;97.86000061035156;106.08999633789062;106.19000244140625;108.04000091552734;105.73999786376953;107.75
6342656;100.45999908447266;109.0999984741211;105.47000122070312;108.04000091552734;103.83000183105469;106.04000091552734
6344704;99.93000030517578;112.41000366210938;107.45999908447266;107.0199966430664;101.05000305175781;105.43000030517578
6346752;100.08999633789062;113.29000091552734;106.79000091552734;106.33000183105469;100.36000061035156;104.87000274658203
6348800;100.06999969482422;110.62000274658203;107.2699966430664;108.16999816894531;101.76000213623047;104.30999755859375
